55.578100|42.052772|17
#|55.545482|42.067278|18|map not avlp
55.567854|42.060696|16
55.566725|42.058971|17
55.754000|37.607058|17
55.763431|37.614007|17
55.768810|37.638738|16
55.782178|37.676294|17
55.808962|37.721045|17
55.794857|37.497917|15
55.797676|37.490888|17
#55.767742|37.411217|16|bad
55.682764|37.849002|17
59.918320|30.355458|16
59.944949|30.355277|17
46.39440980227819|53.47928615744521|16
-33.88084322421768|150.89975176646593|18
-33.801431451428115|150.84024833030168|15
